date,newcases,death,vaccines,hospital,recovered,pcrtest 
8/2/2022,1078,20236,154,660,0,1819930
8/3/2022,1031,20242,135,657,0,1820961
8/4/2022,947,20248,143,594,0,1821908
8/5/2022,933,20253,183,585,0,1822841
8/6/2022,418,20259,8,585,0,1823259
8/7/2022,105,20263,15,583,0,1823364
8/8/2022,874,20269,96,581,0,1824238
8/9/2022,926,20274,119,583,0,1825164
8/10/2022,853,20280,200,572,0,1826017
8/11/2022,611,20289,90,537,0,1826628
8/12/2022,776,20296,369,548,0,1827404
8/13/2022,307,20303,5,548,0,1827711
8/14/2022,93,20306,0,548,0,1827804
8/15/2022,695,20311,61,506,0,1828499
8/16/2022,639,20317,167,528,0,1829138
8/17/2022,571,20322,172,536,0,1829709
8/18/2022,497,20329,127,527,0,1830206
8/19/2022,550,20331,146,521,0,1830756
8/20/2022,296,20333,4,521,0,1831052
8/21/2022,83,20333,3,521,0,1831135
8/22/2022,544,20338,62,508,0,1831679
8/23/2022,546,20341,79,511,0,1832225
8/24/2022,466,20343,115,499,0,1832691
8/25/2022,365,20346,713,452,0,1833056
8/26/2022,463,20347,218,455,0,1833519
8/27/2022,172,20348,3,458,0,1833691
8/28/2022,57,20349,12,458,0,1833748
8/29/2022,125,20349,0,461,0,1833873
8/30/2022,342,20353,68,463,0,1834215
8/31/2022,502,20357,122,448,0,1834717
9/1/2022,74,20360,14,442,0,1834791
9/2/2022,325,20362,107,426,0,1835116
9/3/2022,161,20363,6,424,0,1835277
9/4/2022,51,20365,0,424,0,1835328
9/5/2022,337,20369,55,376,0,1835665
9/6/2022,409,20374,94,374,0,1836074
9/7/2022,357,20379,121,376,0,1836431
9/8/2022,309,20386,78,344,0,1836740
9/9/2022,333,20395,155,341,0,1837073
9/10/2022,150,20402,93,341,0,1837223
9/11/2022,49,20411,26,341,0,1837272
9/12/2022,356,20417,31,357,0,1837628
9/13/2022,418,20421,29,359,0,1838046
9/14/2022,347,20426,166,358,0,1838393
9/15/2022,73,20429,0,353,0,1838466
9/16/2022,486,20433,73,341,0,1838952
9/17/2022,204,20436,3,341,0,1839156
9/18/2022,57,20436,5,341,0,1839213
9/19/2022,422,20439,30,401,0,1839635
9/20/2022,419,20439,47,406,0,1840054
9/21/2022,465,20441,54,426,0,1840519
9/22/2022,383,20443,82,429,0,1840902
9/23/2022,405,20446,216,429,0,1841307
9/24/2022,195,20448,0,429,0,1841502
9/25/2022,78,20450,1,429,0,1841580
9/26/2022,442,20453,18,549,0,1842022
9/27/2022,597,20454,29,543,0,1842619
9/28/2022,601,20455,60,544,0,1843220
9/29/2022,465,20457,68,624,0,1843685
9/30/2022,444,20459,302,634,0,1844129
10/1/2022,271,20461,48,634,0,1844400
10/2/2022,53,20462,23,633,0,1844453
10/3/2022,535,20465,36,750,0,1844988
10/4/2022,602,20467,50,765,0,1845590
10/5/2022,489,20470,69,764,0,1846079
10/6/2022,450,20472,66,802,0,1846529
10/7/2022,477,20475,142,810,0,1847006
10/8/2022,240,20478,0,809,0,1847246
10/9/2022,55,20481,12,809,0,1847301
10/10/2022,427,20485,61,813,0,1847728
10/11/2022,509,20491,41,810,0,1848237
10/12/2022,430,20496,59,795,0,1848667
10/13/2022,310,20501,39,804,0,1848977
10/14/2022,412,20507,3,807,0,1849389
10/15/2022,138,20511,0,809,0,1849527
